utterance,speaker,word_index,word,human_stress,human_correct,ctc_viterbi_primary_probability,ctc_viterbi_canonical_location_correct,ctc_viterbi_stress_latency_ms,mfa_primary_probability,mfa_canonical_location_correct,mfa_stress_latency_ms
020310148,2031,0,DOING,10.0,1,0.7228,1,34.935624978970736,0.7288,1,36.319500009994954
020310148,2031,1,BETTER,10.0,1,0.7292,1,35.68158400594257,0.7286,1,36.30504198372364
020310151,2031,0,BLESSINGS,10.0,1,0.7296,1,37.898290989687666,0.7235,1,40.43995900428854
020310154,2031,3,MANY,10.0,1,0.7287,1,39.51491697807796,0.7289,1,41.70891601825133
020310174,2031,4,WORKING,10.0,1,0.7266,1,34.80054100509733,0.7255,1,35.70054197916761
020310219,2031,1,LOOKING,10.0,1,0.5061,1,34.48704199399799,0.7085,1,33.993624994764104
020310273,2031,7,CLEARLY,10.0,1,0.7304,1,42.605208000168204,0.7304,1,47.47333301929757
020310281,2031,0,GOING,10.0,1,0.7296,1,35.73800000594929,0.7293,1,34.80699998908676
020310295,2031,2,HAPPENED,10.0,1,0.7253,1,36.50016599567607,0.7266,1,36.63116702227853
020310295,2031,5,PARTY,10.0,1,0.7304,1,37.01937501318753,0.7303,1,35.74345802189782
020310322,2031,2,MYSELF,10.0,1,0.2746,0,37.62029099743813,0.3086,0,40.35175000899471
020310322,2031,4,DARKNESS,10.0,1,0.7296,1,39.493749995017424,0.7302,1,36.820749985054135
021120025,2112,4,PROBLEM,10.0,1,0.7129,1,40.674249990843236,0.706,1,40.1688750134781
021120059,2112,2,OUR,10.0,1,0.7299,1,37.96441698796116,0.7299,1,37.498541991226375
021120059,2112,5,REMAIN,10.0,1,0.729,1,36.704458005260676,0.7287,1,37.76829200796783
021120075,2112,8,COMFORTABLE,10.0,1,0.3591,1,57.815999985905364,0.3438,1,54.437250015325844
021120075,2112,9,WORKING,10.0,1,0.7245,1,36.01504099788144,0.727,1,34.09679199103266
021120085,2112,4,HAPPEN,10.0,1,0.6695,1,35.36454099230468,0.7097,1,34.111541986931115
021120108,2112,4,PLAYERS,10.0,1,0.7304,1,42.056583013618365,0.7303,1,44.20433298218995
021120135,2112,0,REMEMBER,10.0,1,0.3447,0,46.96574999252334,0.2389,0,48.624582996126264
021120135,2112,2,CHARITY,10.0,1,0.4866,1,51.60383300972171,0.2475,0,54.31291600689292
021120135,2112,5,TOMORROW,10.0,1,0.3571,0,77.05287501448765,0.569,1,53.28024999471381
021120151,2112,4,FORGET,10.0,1,0.3302,0,38.391833018977195,0.2882,0,40.15154100488871
021120161,2112,2,GOING,10.0,1,0.73,1,35.82945899688639,0.7298,1,36.01254100794904
021120161,2112,5,BETTER,10.0,1,0.7267,1,36.10425000078976,0.7289,1,36.674958013463765
021120164,2112,8,LATER,10.0,1,0.7112,1,66.2852919776924,0.728,1,38.0512080155313
021120171,2112,2,PARTY,10.0,1,0.7304,1,40.461291995598,0.7304,1,41.00095800822601
021120187,2112,4,WAITING,10.0,1,0.73,1,35.471250012051314,0.73,1,38.262291986029595
021120232,2112,0,ALWAYS,10.0,1,0.2846,0,61.519915994722396,0.2707,0,36.83133400045335
021120232,2112,2,EVERYTHING,10.0,1,0.57,1,47.270291979657486,0.5705,1,57.77495799702592
021120233,2112,6,ABOUT,10.0,1,0.7253,1,37.94658399419859,0.7171,1,35.88608297286555
021120250,2112,6,SOLUTION,10.0,1,0.3334,0,70.16004199977033,0.3165,0,57.4721249868162
021120256,2112,0,ONLY,10.0,1,0.7242,1,60.44770800508559,0.7298,1,38.684707978973165
021120296,2112,6,TIRES,10.0,1,0.708,1,58.54954099049792,0.7237,1,43.71525000897236
021120309,2112,1,FATHER,10.0,1,0.7279,1,43.043749989010394,0.7288,1,39.755625010002404
021120309,2112,7,EIGHTEEN,10.0,1,0.354,0,41.2790410046,0.7042,1,40.31954100355506
021120321,2112,2,BUSINESS,10.0,1,0.7302,1,36.67674999451265,0.7301,1,39.94820799562149
021120321,2112,8,MANNER,10.0,1,0.7182,1,61.13554199691862,0.7289,1,41.41241600154899
021120354,2112,0,KILLING'S,10.0,1,0.7235,1,38.318167004035786,0.7243,1,38.14187500393018
021160002,2116,7,SUSPECTS,10.0,1,0.7222,1,37.95070800697431,0.729,1,37.94429200934246
021160027,2116,6,LOOKING,10.0,1,0.7223,1,35.64254197408445,0.7283,1,34.42650000215508
021160075,2116,2,EVERYONE,10.0,1,0.2743,0,52.20329199801199,0.4178,1,52.056374988751486
021160075,2116,3,ACROSS,10.0,1,0.6776,1,43.145958974491805,0.6779,1,41.40891699353233
021160080,2116,4,BETTER,10.0,1,0.7099,1,60.26566700893454,0.7289,1,43.60270898905583
021160089,2116,5,REPORTER,10.0,1,0.5374,1,48.77012499491684,0.5292,1,49.36566698597744
021160089,2116,8,COVER,10.0,1,0.7288,1,37.950166006339714,0.7288,1,39.194082986796275
021160090,2116,0,POLICE,10.0,1,0.2709,0,38.06049999548122,0.3506,0,39.08524999860674
021160090,2116,1,RESPONDED,10.0,1,0.5679,1,50.714666984276846,0.5668,1,53.63633399247192
021160090,2116,3,TEAR,10.0,1,1.0,1,27.939791994867846,1.0,1,29.67950000311248
021160120,2116,0,GOING,10.0,1,0.73,1,37.69645901047625,0.7298,1,37.22129200468771
021160120,2116,9,SOMETHING,10.0,1,0.7214,1,38.39870900264941,0.73,1,40.70237500127405
021160185,2116,4,SEPTEMBER,10.0,1,0.3668,0,48.9556250104215,0.5692,1,53.88600000878796
021160185,2116,5,ALREADY,10.0,1,0.561,1,92.71312502096407,0.56,1,58.61099998583086
021160195,2116,4,SMOKING,10.0,1,0.7298,1,38.108875014586374,0.7301,1,38.21008399245329
021160212,2116,5,SNOWING,10.0,1,0.73,1,43.631209002342075,0.7302,1,38.584374997299165
021160249,2116,0,FOLLOW,10.0,1,0.4882,0,51.32337499526329,0.7291,1,38.83241699077189
021160249,2116,3,BELOW,10.0,1,0.6478,1,38.14112499821931,0.6262,1,39.91145797772333
021160249,2116,5,REGISTER,5.0,0,0.218,0,83.8274160050787,0.2299,0,49.55654201330617
021160303,2116,3,GOING,10.0,1,0.7299,1,36.77570799482055,0.7298,1,36.51866700965911
021160303,2116,9,TONIGHT,10.0,1,0.7268,1,38.97066702484153,0.7284,1,37.9782090021763
021160310,2116,2,ABOUT,10.0,1,0.7303,1,38.13887501019053,0.7299,1,39.80187498382293
021160310,2116,5,LUCKY,10.0,1,0.7284,1,42.63466701377183,0.729,1,44.06437498982996
021160326,2116,1,NEVER,10.0,1,0.7289,1,36.6137079836335,0.7292,1,37.669582990929484
021160326,2116,5,MISTAKE,10.0,1,0.73,1,37.08479201304726,0.73,1,39.937833993462846
022520012,2252,3,JACKET,10.0,1,0.7225,1,36.87529201852158,0.7288,1,37.63291600625962
022520012,2252,6,SECOND,10.0,1,0.7257,1,35.085792012978345,0.7269,1,35.181624989490956
022520174,2252,9,UNDERSTAND,10.0,1,0.3405,0,45.470999990357086,0.2494,0,48.87316600070335
022520203,2252,0,RUNNING,10.0,1,0.7224,1,34.67879199888557,0.7078,1,34.63845801888965
022520209,2252,0,HAPPINESS,10.0,1,0.3693,0,46.71416699420661,0.3446,0,48.66933400626294
022520221,2252,0,HAPPY,10.0,1,0.7289,1,39.477874990552664,0.7285,1,37.18266700161621
022520226,2252,0,ACTUALLY,10.0,1,0.2789,0,76.81233398034237,0.2013,0,51.34350000298582
022520226,2252,4,HAVING,10.0,1,0.718,1,36.98841601726599,0.7213,1,37.66366699710488
022520258,2252,4,HOUR,10.0,1,0.7298,1,42.00579100870527,0.7297,1,44.095125020248815
022520258,2252,6,OUR,10.0,1,0.7298,1,39.86091702245176,0.7299,1,38.469416002044454
022520272,2252,0,CREATED,10.0,1,0.5555,1,45.34920901642181,0.5721,1,49.0456250263378
022520290,2252,0,SURELY,10.0,1,0.7302,1,46.08924998319708,0.7303,1,49.53366701374762
022520290,2252,4,ANSWER,10.0,1,0.7285,1,39.07879101461731,0.7285,1,42.12512500816956
022520337,2252,1,ABOUT,10.0,1,0.7281,1,36.185040982672945,0.7294,1,37.330750026740134
022520345,2252,0,REMEMBER,10.0,1,0.3028,0,43.75195800093934,0.3959,1,42.806167009985074
022520345,2252,5,HUNGRY,10.0,1,0.7223,1,67.97962498967536,0.7298,1,43.45245799049735
022520358,2252,1,MOTHER,10.0,1,0.7281,1,48.59354201471433,0.7271,1,52.401167020434514
022520358,2252,5,VERY,10.0,1,0.729,1,37.18220899463631,0.728,1,35.80154202063568
022520360,2252,8,AWAY,10.0,1,0.3193,0,64.925333019346,0.2763,0,39.68016599537805
022520375,2252,2,CANNOT,10.0,1,0.7034,1,41.63674998562783,0.6863,1,42.3324579896871
023270032,2327,4,CONSCIOUS,10.0,1,0.7303,1,45.33370799617842,0.7301,1,38.668291992507875
023270032,2327,5,DECISION,10.0,1,0.5725,1,59.390915994299576,0.5741,1,45.639874995686114
023270080,2327,3,VERY,10.0,1,0.7284,1,36.275124992243946,0.7277,1,34.96620801161043
023270098,2327,6,HERE,10.0,1,1.0,1,47.34574997564778,1.0,1,36.308833019575104
023270120,2327,1,MATTER,10.0,1,0.7283,1,40.99591702106409,0.7288,1,40.728708991082385
023270140,2327,8,AGO,10.0,1,0.6911,1,66.92879201727919,0.6842,1,43.9745000039693
023270214,2327,5,BETTER,10.0,1,0.721,1,64.84408400137909,0.7284,1,45.79729199758731
023270237,2327,3,BLAMING,10.0,1,0.7303,1,36.56179198878817,0.7303,1,38.93191702081822
023270237,2327,7,BEING,10.0,1,0.7274,1,39.554875023895875,0.3532,0,38.0814159871079
023270268,2327,5,TODAY,10.0,1,0.2714,0,60.2021669910755,0.271,0,47.40454099373892
023270280,2327,0,ABOUT,10.0,1,0.701,1,57.6985829975456,0.729,1,37.39087501890026
023270303,2327,6,DECISION,10.0,1,0.5734,1,61.012249992927536,0.5735,1,37.68979199230671
023270315,2327,1,FOLLOWED,10.0,1,0.3962,0,39.183624990982935,0.3533,0,40.782666008453816
023270319,2327,4,NOTHING,10.0,1,0.7293,1,36.004167021019384,0.7237,1,34.92087498307228
023270364,2327,4,SOMETHING,10.0,1,0.7302,1,35.53424999699928,0.7302,1,41.82333400240168
023550002,2355,2,MINIMUM,10.0,1,0.5587,1,46.61345900967717,0.5485,1,49.180292000528425
023550002,2355,6,ACCEPTABLE,10.0,1,0.4533,1,57.29104101192206,0.4701,1,55.704375001369044
023550002,2355,9,PERSONALLY,10.0,1,0.2496,0,81.61324998945929,0.266,0,60.8032500022091
023550003,2355,0,SPEAKER,10.0,1,0.7297,1,40.32583298976533,0.7285,1,38.67008400266059
023550003,2355,1,AFTER,10.0,1,0.7284,1,37.33520899550058,0.7267,1,38.68516700458713
023550003,2355,2,SPEAKER,10.0,1,0.7301,1,36.583167006028816,0.73,1,37.61900000972673
023550003,2355,8,MILITARY,10.0,1,0.184,0,57.233500003349036,0.2819,1,55.59316600556485
023550008,2355,4,MONEY,10.0,1,0.7286,1,39.18554200208746,0.7282,1,40.140458004316315
023550008,2355,6,ABROAD,10.0,1,0.3219,0,41.065875004278496,0.5213,1,38.558750005904585
023550013,2355,6,FUNNY,10.0,1,0.7259,1,60.90683399816044,0.7284,1,43.539959006011486
023550099,2355,0,BEFORE,10.0,1,0.2717,0,37.4073330021929,0.3296,0,37.69629102316685
023550099,2355,5,ZERO,10.0,1,0.7275,1,64.18829099857248,0.727,1,42.00195800513029
023550123,2355,0,TODAY,10.0,1,0.2747,0,37.99841698491946,0.2907,0,38.79824999603443
023550123,2355,2,GOING,10.0,1,0.7295,1,35.572166001657024,0.7297,1,35.9004579950124
023550123,2355,6,BUSY,10.0,1,0.728,1,37.23237500526011,0.7275,1,36.102999991271645
023550138,2355,0,EDITOR,10.0,1,0.4808,1,80.47320900368504,0.4589,1,59.04970900155604
023550175,2355,5,ALLOWED,10.0,1,0.7263,1,38.40199997648597,0.7211,1,42.01237499364652
023550201,2355,2,POWERFUL,10.0,1,0.2296,0,49.30095799500123,0.2182,0,48.70970800402574
023550201,2355,8,RECOVER,10.0,1,0.5667,1,70.89662499492988,0.5472,1,51.75874999258667
023550202,2355,0,TODAY,10.0,1,0.3025,0,36.38566698646173,0.438,0,36.54850000748411
023550202,2355,6,REVOLUTION,10.0,1,0.2178,0,70.70495901280083,0.2846,1,58.065833000000566
023550230,2355,0,ANGER,10.0,1,0.7247,1,64.99745801556855,0.7288,1,45.082957978593186
023550230,2355,2,SOMETHING,10.0,1,0.7303,1,35.04887499730103,0.7303,1,34.99095799634233
023550230,2355,9,CONTROL,10.0,1,0.5459,1,36.70720898662694,0.6784,1,38.39733300264925
023550233,2355,4,TALENT,10.0,1,0.7228,1,37.51358299632557,0.7242,1,39.782541018212214
023550237,2355,2,FIGURE,10.0,1,0.729,1,35.388249991228804,0.7292,1,35.52241699071601
023550257,2355,0,ALWAYS,10.0,1,0.2783,0,60.11600000783801,0.2718,0,38.99324999656528
023550257,2355,5,BRITISH,10.0,1,0.73,1,38.13883301336318,0.73,1,40.14712499338202
023550290,2355,0,UNABLE,10.0,1,0.5639,1,70.96862499020062,0.5726,1,52.16045799897984
023550341,2355,4,MILITARY,10.0,1,0.2653,0,80.89658300741576,0.2071,0,61.02525000460446
024380040,2438,7,OTHERWISE,10.0,1,0.3074,0,51.71779199736193,0.3499,0,49.52320799930021
024380041,2438,1,HAPPENED,10.0,1,0.7226,1,34.70474999630824,0.7253,1,34.23725001630373
024380041,2438,4,BEFORE,10.0,1,0.2874,0,62.61750002158806,0.2862,0,38.37958400254138
024380116,2438,9,SERVICE,10.0,1,0.7167,1,39.53241600538604,0.7194,1,43.27058300259523
024380142,2438,0,PARADISE,10.0,1,0.3163,0,61.200875003123656,0.5242,1,52.48554199351929
024380142,2438,5,CORNER,10.0,1,0.7293,1,61.12962501356378,0.7302,1,38.01041701808572
024380194,2438,4,PARTY,10.0,1,0.7303,1,36.568415991496295,0.7303,1,35.16554197994992
024380200,2438,7,BETTER,10.0,1,0.7192,1,57.404916995437816,0.7289,1,42.589125019731
024380204,2438,5,CONCERT,10.0,1,0.7285,1,36.79845799342729,0.7298,1,35.914250009227544
024380234,2438,1,EVERY,10.0,1,0.7291,1,36.375499999849126,0.7291,1,36.81354198488407
024380265,2438,2,BUCKET,10.0,1,0.724,1,38.504500000271946,0.7246,1,46.256500005256385
024380276,2438,3,SOMETHING,10.0,1,0.7301,1,34.734166983980685,0.7302,1,35.404499998549
024380276,2438,5,BELIEVE,10.0,1,0.2924,0,37.682624999433756,0.275,0,37.84558299230412
024380278,2438,0,HAPPY,10.0,1,0.7139,1,34.40504102036357,0.728,1,34.08312497776933
024380278,2438,1,BIRTHDAY,10.0,1,0.7296,1,36.10104200197384,0.7294,1,36.64041598676704
024380278,2438,5,YOUR,10.0,1,1.0,1,26.057500013848767,1.0,1,26.428540993947536
024380317,2438,7,OPENED,10.0,1,0.6546,1,36.29345798981376,0.7095,1,38.253292004810646
024380354,2438,4,ALWAYS,10.0,1,0.2729,0,44.15537498425692,0.2723,0,38.54108302039094
024380363,2438,4,DRIFTING,10.0,1,0.7297,1,35.534208989702165,0.7302,1,35.57295800419524
024380369,2438,2,HAPPENED,10.0,1,0.6679,1,36.22604100382887,0.6912,1,42.49970900127664
024380369,2438,4,PURPOSE,10.0,1,0.7021,1,38.85233300388791,0.697,1,39.66687500360422
024410049,2441,1,APOLOGIZE,10.0,1,0.4583,1,58.05758401402272,0.2758,0,57.4593749770429
024410052,2441,4,SURE,10.0,1,1.0,1,29.34366700355895,1.0,1,27.17474999371916
024410092,2441,7,VICTORY,10.0,1,0.5006,1,60.19975000526756,0.5536,1,60.785791982198134
024410092,2441,8,AGAINST,10.0,1,0.5544,1,40.87050000089221,0.4152,0,39.84212499926798
024410092,2441,9,ANYBODY,10.0,1,0.2135,0,76.17391701205634,0.3232,1,58.84879099903628
024410098,2441,2,ALSO,10.0,1,0.7275,1,40.068707981845364,0.7244,1,39.04900001361966
024410098,2441,3,AMONG,10.0,1,0.7138,1,38.98149999440648,0.7089,1,42.10750001948327
024410098,2441,5,TRYING,10.0,1,0.7301,1,36.751791019923985,0.7299,1,35.10337497573346
024410110,2441,8,SOMETHING,10.0,1,0.7296,1,36.16291601792909,0.7293,1,35.666707990458235
024410110,2441,9,EXTRA,10.0,1,0.7174,1,56.813000002875924,0.7094,1,39.30333300377242
024410149,2441,6,STATUE,10.0,1,0.728,1,63.052917015738785,0.7297,1,40.49191699596122
024410160,2441,0,FINISHED,10.0,1,0.725,1,37.17191601754166,0.7242,1,39.53929099952802
024410173,2441,0,WONDER,10.0,1,0.7297,1,38.42687499127351,0.7302,1,38.144541991641745
024410228,2441,5,SNOWSTORM,10.0,1,0.7238,1,41.37424999498762,0.7299,1,43.14762499416247
024410240,2441,4,TOMORROW,10.0,1,0.4573,1,68.3008749911096,0.3725,0,47.998207999626175
024410241,2441,5,REPLACE,10.0,1,0.728,1,40.18025001278147,0.7288,1,42.08358301548287
024410294,2441,4,SERIES,10.0,1,0.7181,1,44.14029198233038,0.7227,1,44.687624991638586
024410312,2441,0,COLLEGE,10.0,1,0.7084,1,50.25587498676032,0.7193,1,37.23991601145826
024410312,2441,3,ABOUT,10.0,1,0.7126,1,36.31445800419897,0.7133,1,38.259082997683436
024410312,2441,4,SETTING,10.0,1,0.729,1,35.23112498805858,0.7286,1,38.69379198295064
024410312,2441,5,YOURSELF,10.0,1,0.363,0,37.32616698835045,0.3248,0,36.391208006534725
024410312,2441,9,FUTURE,10.0,1,0.7297,1,59.515291010029614,0.73,1,38.25562499696389
024410318,2441,8,MOMENT,10.0,1,0.7296,1,37.12095899390988,0.7297,1,37.68820897676051
024410368,2441,1,MOTIVE,10.0,1,0.7288,1,37.42795801372267,0.7289,1,40.34108397900127
024480016,2448,4,IMMEDIATE,10.0,1,0.4419,1,56.243790982989594,0.4527,1,58.24783301795833
024480016,2448,5,OFFICIAL,10.0,1,0.545,1,50.64845798187889,0.5413,1,47.880583006190136
024480016,2448,6,COMMENT,10.0,1,0.6973,1,37.007000006269664,0.6774,1,38.11612501158379
024480094,2448,3,INTEREST,10.0,1,0.6688,1,37.46112500084564,0.6623,1,36.22512498986907
024480094,2448,5,ATTEMPTING,10.0,1,0.4505,1,48.596874985378236,0.448,1,48.688083013985306
024480095,2448,0,THURSDAY,10.0,1,0.7297,1,38.75395900104195,0.7299,1,41.65345901856199
024480095,2448,8,DEBATE,10.0,1,0.7229,1,40.53758300142363,0.7049,1,42.08979199756868
024480105,2448,5,ABOUT,10.0,1,0.7286,1,38.50745799718425,0.7282,1,37.968708988046274
024480105,2448,7,PHYSICAL,10.0,1,0.4255,1,46.54220899101347,0.4294,1,44.794208981329575
024480127,2448,3,POSSIBLE,10.0,1,0.5606,1,52.83237498952076,0.3931,1,50.4552919883281
024480127,2448,9,INTERVIEW,10.0,1,0.3989,1,65.73020800715312,0.2539,0,48.68370899930596
024480159,2448,5,SELFISHNESS,10.0,1,0.448,1,48.534875008044764,0.429,1,49.509832984767854
024480186,2448,2,HEAR,10.0,1,1.0,1,30.381666001630947,1.0,1,32.41241700015962
024480188,2448,0,HOPING,10.0,1,0.724,1,35.79299998818897,0.7283,1,37.509000016143546
024480188,2448,4,DOING,10.0,1,0.726,1,37.55025001009926,0.7282,1,38.91904099145904
024480212,2448,1,ABOUT,10.0,1,0.7295,1,35.96550002112053,0.7207,1,36.236582993296906
024480212,2448,6,UNIVERSE,10.0,1,0.5075,1,48.042666021501645,0.5669,1,45.14316702261567
024480228,2448,6,MOVIE,10.0,1,0.7201,1,63.43362500774674,0.729,1,45.22054101107642
024480232,2448,0,SOMETIMES,10.0,1,0.2912,0,38.26895900419913,0.2734,0,39.28237498621456
024480232,2448,8,NOTHING,10.0,1,0.7174,1,36.8777499825228,0.72,1,36.907291010720655
024480241,2448,2,TRYING,10.0,1,0.7298,1,39.13904199725948,0.7298,1,39.907583995955065
024480255,2448,5,SOMETHING,10.0,1,0.7302,1,34.93533399887383,0.73,1,35.380582994548604
024480292,2448,3,COMFORTABLE,10.0,1,0.3251,1,55.17204201896675,0.3141,1,59.19129098765552
024480292,2448,6,PRESSURE,10.0,1,0.7298,1,54.947458003880456,0.73,1,43.02291601197794
024480297,2448,1,BELIEVE,10.0,1,0.316,0,35.586875019362196,0.3321,0,36.67399997357279
024480297,2448,8,HAPPEN,10.0,1,0.703,1,35.42250001919456,0.7282,1,35.650999983772635
024480335,2448,2,COMING,10.0,1,0.7129,1,35.5412500211969,0.7093,1,34.459459013305604
024510043,2451,1,VERY,10.0,1,0.7212,1,36.69783298391849,0.7273,1,37.55458301748149
024510043,2451,6,INTIMATE,10.0,1,0.4954,1,46.65370800648816,0.4546,1,47.2005839983467
024510061,2451,2,PRECIOUS,10.0,1,0.7248,1,40.52870799205266,0.7298,1,38.97870899527334
024510070,2451,7,MANAGEMENT,10.0,1,0.4756,1,43.77687501255423,0.4177,1,49.38812498585321
024510164,2451,3,AFRICA,10.0,1,0.2496,0,55.36208298872225,0.2909,0,54.52083400450647
024510179,2451,5,ALREADY,10.0,1,0.3567,0,67.5486669933889,0.3297,0,51.854874996934086
024510215,2451,5,MYSELF,10.0,1,0.3304,0,40.83383400575258,0.2785,0,43.436999985715374
024510215,2451,8,MIRROR,10.0,1,0.7033,1,52.399458014406264,0.7291,1,42.975125019438565
024510224,2451,3,DIFFERENCE,10.0,1,0.2873,0,37.52570800133981,0.3175,0,38.45920797903091
024510224,2451,8,DIFFERENCE,10.0,1,0.4459,0,35.414750018389896,0.3597,0,37.69279099651612
024510247,2451,2,MIRACLE,10.0,1,0.5441,1,49.60641701472923,0.4286,1,59.05399998300709
024510252,2451,0,SOMEONE,10.0,1,0.7236,1,37.83037498942576,0.7295,1,38.08150000986643
024510316,2451,4,SUFFICIENT,10.0,1,0.5314,1,65.12716697761789,0.3961,1,56.0076670080889
024510336,2451,0,HUMANE,10.0,1,0.5656,1,41.37441699276678,0.2734,0,40.545291994931176
024510336,2451,1,DOCTORS,10.0,1,0.7297,1,41.41416598577052,0.7298,1,41.65841598296538
024510351,2451,1,PROFESSOR,10.0,1,0.5595,1,51.10133299604058,0.5398,1,51.48362499312498
024880041,2488,2,ABOUT,10.0,1,0.7258,1,37.56383300060406,0.7256,1,40.564041992183775
024880041,2488,4,MOUNTAINS,10.0,1,0.7282,1,36.94320801878348,0.7286,1,37.979917018674314
024880059,2488,0,EVERYTHING,10.0,1,0.5668,1,70.30620801378973,0.5101,1,48.32162498496473
024880059,2488,3,AHEAD,10.0,1,0.723,1,37.336292007239535,0.7079,1,35.929000005126
024880070,2488,7,POWER,10.0,1,0.6866,1,65.98174999817275,0.7277,1,51.48512500454672
024880118,2488,2,SURE,10.0,1,1.0,1,27.91895900736563,1.0,1,27.099458005977795
024880118,2488,5,ONLY,10.0,1,0.7301,1,37.822999991476536,0.73,1,35.11575001175515
024880118,2488,7,BEGINNING,10.0,1,0.4456,1,46.81991602410562,0.4292,1,47.630208980990574
024880155,2488,8,HERE,10.0,1,1.0,1,45.838583988370374,1.0,1,34.475833002943546
024880176,2488,0,BECAUSE,10.0,1,0.2907,0,38.72095901169814,0.3179,0,39.2558749881573
024880190,2488,3,IDEA,10.0,1,0.2353,0,48.0510420165956,0.3732,0,51.47533299168572
024880207,2488,5,BETTER,10.0,1,0.6857,1,64.32070798473433,0.7205,1,50.2868750190828
024880234,2488,0,INSTEAD,10.0,1,0.3021,0,59.78020900511183,0.317,0,38.74383299262263
024880258,2488,2,EVER,10.0,1,0.7282,1,40.69799999706447,0.7261,1,39.49287498835474
024880258,2488,4,ABOUT,10.0,1,0.7273,1,35.968582989880815,0.7273,1,39.5002500154078
024880299,2488,2,GOING,10.0,1,0.7302,1,34.554584010038525,0.7301,1,35.127250012010336
024880299,2488,7,MOVIE,10.0,1,0.729,1,41.615124995587394,0.7289,1,40.49437498906627
024880299,2488,8,EVER,10.0,1,0.6561,1,66.31641599233262,0.3538,0,47.01283300528303
024880339,2488,2,TRYING,10.0,1,0.7302,1,37.57200000109151,0.7303,1,37.352916988311335
025380004,2538,9,BALLOONS,10.0,1,0.2954,0,37.10237500490621,0.6163,1,40.90258400538005
025380051,2538,6,READY,10.0,1,0.7276,1,64.8558340035379,0.7285,1,49.696375004714355
025380065,2538,1,WANTED,10.0,1,0.7294,1,40.72879100567661,0.7298,1,41.483875014819205
025380091,2538,3,INNER,10.0,1,0.7289,1,43.01758299698122,0.7285,1,39.28429100778885
025380091,2538,4,INTERNATIONAL,10.0,1,0.1629,0,65.69449999369681,0.1914,0,73.45974998315796
025380107,2538,2,REPORTED,10.0,1,0.5464,1,46.68495801161043,0.5562,1,44.78087500319816
025380107,2538,4,GUARDED,10.0,1,0.7301,1,36.45241699996404,0.73,1,37.981958012096584
025380107,2538,5,CONDITION,10.0,1,0.5288,1,48.04537500604056,0.5369,1,46.25166600453667
025380107,2538,6,TODAY,10.0,1,0.2742,0,64.55645800451748,0.648,1,48.45658299745992
025380133,2538,0,ADVICE,10.0,1,0.7281,1,60.808417008956894,0.7285,1,44.13845800445415
025380151,2538,3,DEADLY,10.0,1,0.7301,1,38.21441699983552,0.7303,1,40.094291005516425
025380152,2538,0,MEANWHILE,10.0,1,0.6963,1,37.272749992553145,0.4442,0,40.63791598309763
025380158,2538,0,PUTTING,10.0,1,0.7282,1,36.30579198943451,0.7237,1,36.27745801350102
025380162,2538,4,PROTEST,10.0,1,0.7298,1,38.836457999423146,0.7302,1,38.73529200791381
025380175,2538,0,EVERYBODY,10.0,1,0.3062,1,78.16812497912906,0.3268,1,60.01712501165457
025380175,2538,2,GETTING,10.0,1,0.7282,1,34.88704201299697,0.727,1,35.129374999087304
025380175,2538,3,READY,10.0,1,0.7287,1,36.085833999095485,0.7274,1,36.786916985874996
025380202,2538,4,VIDEO,10.0,1,0.3298,0,72.1459160267841,0.5498,1,52.48079201555811
025380217,2538,4,RIDICULOUS,10.0,1,0.2986,0,56.02529100724496,0.2787,0,55.71162499836646
025380251,2538,5,PHOTOGRAPHERS,5.0,0,0.2976,1,61.82245898526162,0.2996,0,60.112834005849436
025380256,2538,3,IDEA,10.0,1,0.5743,1,55.637083016335964,0.5712,1,54.74587497883476
025380256,2538,6,POPULAR,10.0,1,0.5297,1,74.56170799559914,0.5321,1,58.960666006896645
025380277,2538,4,EARTHQUAKE,10.0,1,0.2721,0,38.90124999452382,0.2998,0,37.431833014125004
025380298,2538,6,WEEKEND,10.0,1,0.675,1,38.78258398617618,0.7206,1,40.77020799741149
025380340,2538,3,MOMENT,10.0,1,0.7245,1,35.80566600430757,0.7273,1,38.011500000720844
025380347,2538,1,ENTERED,10.0,1,0.726,1,47.38437497871928,0.7215,1,48.01770800258964
025380347,2538,4,OPENING,10.0,1,0.5466,1,48.695042001781985,0.5405,1,48.80841699196026
027400125,2740,5,BABY,10.0,1,0.7275,1,67.76591701782309,0.7295,1,46.26087500946596
027400145,2740,6,EXECUTE,10.0,1,0.395,1,56.44779099384323,0.3991,1,48.88474999461323
027400151,2740,7,VIDEO,10.0,1,0.5722,1,47.29620899888687,0.5615,1,45.10287501034327
027400171,2740,7,YESTERDAY,10.0,1,0.5397,1,80.45458301785402,0.5327,1,58.81454100017436
027400173,2740,0,READY,10.0,1,0.728,1,37.91266601183452,0.7291,1,37.92945799068548
027400173,2740,4,BENEFITS,10.0,1,0.4596,1,50.0318749982398,0.4458,1,52.62574998778291
027400176,2740,5,HAPPY,10.0,1,0.7276,1,62.850458023604006,0.729,1,41.66024998994544
027400246,2740,0,TRULY,10.0,1,0.7297,1,37.92591698584147,0.7301,1,37.11766700143926
027400246,2740,7,REMEMBER,10.0,1,0.3284,0,72.08837498910725,0.3488,0,54.26108301617205
027400276,2740,4,SALARY,10.0,1,0.5647,1,75.46408398775384,0.5685,1,49.77012498420663
